"Posição 'x' e 'y' - Pata 1"

"Time      "	"X"	"Y"
8.880000e-01	3.355298e+00	5.609231e+01
9.000000e-01	3.499991e+00	5.707028e+01
9.120000e-01	3.648084e+00	5.805017e+01
9.240000e-01	3.799553e+00	5.903168e+01
9.360000e-01	3.954370e+00	6.001452e+01
9.480000e-01	4.112506e+00	6.099838e+01
9.600000e-01	4.273924e+00	6.198297e+01
9.720000e-01	4.438588e+00	6.296800e+01
9.840000e-01	4.606457e+00	6.395316e+01
9.960000e-01	4.777484e+00	6.493818e+01
1.008000e+00	4.951621e+00	6.592275e+01
1.020000e+00	5.128816e+00	6.690657e+01
1.032000e+00	5.309013e+00	6.788937e+01
1.044000e+00	5.492153e+00	6.887083e+01
1.056000e+00	5.678172e+00	6.985068e+01
1.068000e+00	5.867004e+00	7.082863e+01
1.080000e+00	6.058578e+00	7.180438e+01
1.092000e+00	6.252822e+00	7.277764e+01
1.104000e+00	6.449657e+00	7.374813e+01
1.116000e+00	6.649003e+00	7.471556e+01
1.128000e+00	6.850777e+00	7.567964e+01
1.140000e+00	7.054889e+00	7.664009e+01
1.152000e+00	7.261251e+00	7.759662e+01
1.164000e+00	7.469767e+00	7.854895e+01
1.176000e+00	7.680339e+00	7.949680e+01
1.188000e+00	7.892868e+00	8.043988e+01
1.200000e+00	8.107248e+00	8.137791e+01
1.212000e+00	8.323373e+00	8.231062e+01
1.224000e+00	8.541132e+00	8.323773e+01
1.236000e+00	8.760412e+00	8.415895e+01
1.248000e+00	8.981095e+00	8.507401e+01
1.260000e+00	9.203063e+00	8.598264e+01
1.272000e+00	9.426194e+00	8.688455e+01
1.284000e+00	9.650361e+00	8.777948e+01
1.296000e+00	9.875437e+00	8.866715e+01
1.308000e+00	1.010129e+01	8.954730e+01
1.320000e+00	1.032779e+01	9.041964e+01
1.332000e+00	1.055479e+01	9.128392e+01
1.344000e+00	1.078217e+01	9.213986e+01
1.356000e+00	1.100977e+01	9.298719e+01
1.368000e+00	1.123746e+01	9.382565e+01
1.380000e+00	1.146509e+01	9.465497e+01
1.392000e+00	1.169251e+01	9.547489e+01
1.404000e+00	1.191957e+01	9.628515e+01
1.416000e+00	1.214612e+01	9.708548e+01
1.428000e+00	1.237200e+01	9.787562e+01
1.440000e+00	1.259706e+01	9.865531e+01
1.452000e+00	1.282114e+01	9.942429e+01
1.464000e+00	1.304408e+01	1.001823e+02
1.476000e+00	1.326573e+01	1.009291e+02
1.488000e+00	1.348590e+01	1.016644e+02
1.500000e+00	1.370446e+01	1.023879e+02
1.512000e+00	1.392122e+01	1.030995e+02
1.524000e+00	1.413602e+01	1.037988e+02
1.536000e+00	1.434869e+01	1.044856e+02
1.548000e+00	1.455907e+01	1.051597e+02
1.560000e+00	1.476699e+01	1.058208e+02
1.572000e+00	1.497227e+01	1.064686e+02
1.584000e+00	1.517475e+01	1.071028e+02
1.596000e+00	1.537425e+01	1.077234e+02
1.608000e+00	1.557060e+01	1.083299e+02
1.620000e+00	1.576363e+01	1.089221e+02
1.632000e+00	1.595316e+01	1.094998e+02
1.644000e+00	1.613903e+01	1.100628e+02
1.656000e+00	1.632107e+01	1.106108e+02
1.668000e+00	1.649909e+01	1.111435e+02
1.680000e+00	1.667294e+01	1.116607e+02
1.692000e+00	1.684243e+01	1.121621e+02
1.704000e+00	1.700740e+01	1.126476e+02
1.716000e+00	1.716768e+01	1.131168e+02
1.728000e+00	1.732309e+01	1.135695e+02
1.740000e+00	1.747348e+01	1.140054e+02
1.752000e+00	1.761868e+01	1.144244e+02
1.764000e+00	1.775851e+01	1.148261e+02
1.776000e+00	1.789282e+01	1.152104e+02
1.788000e+00	1.802144e+01	1.155769e+02
1.800000e+00	1.814421e+01	1.159254e+02
1.812000e+00	1.826098e+01	1.162556e+02
1.824000e+00	1.837159e+01	1.165674e+02
1.836000e+00	1.847589e+01	1.168605e+02
1.848000e+00	1.857371e+01	1.171345e+02
1.860000e+00	1.866492e+01	1.173893e+02
1.872000e+00	1.874937e+01	1.176246e+02
1.884000e+00	1.882691e+01	1.178402e+02
1.896000e+00	1.889740e+01	1.180357e+02
1.908000e+00	1.896071e+01	1.182110e+02
1.920000e+00	1.901671e+01	1.183657e+02
1.932000e+00	1.906525e+01	1.184997e+02
1.944000e+00	1.910623e+01	1.186126e+02
1.956000e+00	1.913951e+01	1.187042e+02
1.968000e+00	1.916497e+01	1.187743e+02
1.980000e+00	1.918251e+01	1.188225e+02
1.992000e+00	1.919201e+01	1.188486e+02
2.004000e+00	1.919399e+01	1.188525e+02
2.016000e+00	1.919643e+01	1.188362e+02
2.028000e+00	1.920176e+01	1.188005e+02
2.040000e+00	1.920997e+01	1.187457e+02
2.052000e+00	1.922101e+01	1.186720e+02
2.064000e+00	1.923489e+01	1.185796e+02
2.076000e+00	1.925158e+01	1.184689e+02
2.088000e+00	1.927106e+01	1.183399e+02
2.100000e+00	1.929333e+01	1.181930e+02
2.112000e+00	1.931839e+01	1.180284e+02
2.124000e+00	1.934623e+01	1.178464e+02
2.136000e+00	1.937685e+01	1.176471e+02
2.148000e+00	1.941025e+01	1.174309e+02
2.160000e+00	1.944644e+01	1.171979e+02
2.172000e+00	1.948543e+01	1.169485e+02
2.184000e+00	1.952723e+01	1.166828e+02
2.196000e+00	1.957185e+01	1.164011e+02
2.208000e+00	1.961930e+01	1.161037e+02
2.220000e+00	1.966960e+01	1.157907e+02
2.232000e+00	1.972277e+01	1.154625e+02
2.244000e+00	1.977883e+01	1.151193e+02
2.256000e+00	1.983779e+01	1.147613e+02
2.268000e+00	1.989968e+01	1.143888e+02
2.280000e+00	1.996453e+01	1.140020e+02
2.292000e+00	2.003235e+01	1.136012e+02
2.304000e+00	2.010317e+01	1.131866e+02
2.316000e+00	2.017701e+01	1.127584e+02
2.328000e+00	2.025391e+01	1.123170e+02
2.340000e+00	2.033389e+01	1.118625e+02
2.352000e+00	2.041697e+01	1.113952e+02
2.364000e+00	2.050318e+01	1.109154e+02
2.376000e+00	2.059256e+01	1.104233e+02
2.388000e+00	2.068512e+01	1.099192e+02
2.400000e+00	2.078089e+01	1.094033e+02
2.412000e+00	2.087991e+01	1.088758e+02
2.424000e+00	2.098219e+01	1.083370e+02
2.436000e+00	2.108776e+01	1.077872e+02
2.448000e+00	2.119665e+01	1.072266e+02
2.460000e+00	2.130889e+01	1.066554e+02
2.472000e+00	2.142449e+01	1.060740e+02
2.484000e+00	2.154348e+01	1.054825e+02
2.496000e+00	2.166588e+01	1.048812e+02
2.508000e+00	2.179171e+01	1.042704e+02
2.520000e+00	2.192100e+01	1.036503e+02
2.532000e+00	2.205376e+01	1.030212e+02
2.544000e+00	2.219001e+01	1.023833e+02
2.556000e+00	2.232976e+01	1.017368e+02
2.568000e+00	2.247303e+01	1.010821e+02
2.580000e+00	2.261984e+01	1.004194e+02
2.592000e+00	2.277018e+01	9.974887e+01
2.604000e+00	2.292408e+01	9.907083e+01
2.616000e+00	2.308154e+01	9.838552e+01
2.628000e+00	2.324257e+01	9.769319e+01
2.640000e+00	2.340716e+01	9.699409e+01
2.652000e+00	2.357533e+01	9.628847e+01
2.664000e+00	2.374707e+01	9.557658e+01
2.676000e+00	2.392238e+01	9.485868e+01
2.688000e+00	2.410126e+01	9.413502e+01
2.700000e+00	2.428369e+01	9.340584e+01
2.712000e+00	2.446968e+01	9.267140e+01
2.724000e+00	2.465920e+01	9.193194e+01
2.736000e+00	2.485224e+01	9.118772e+01
2.748000e+00	2.504880e+01	9.043898e+01
2.760000e+00	2.524884e+01	8.968598e+01
2.772000e+00	2.545235e+01	8.892896e+01
2.784000e+00	2.565931e+01	8.816817e+01
2.796000e+00	2.586969e+01	8.740386e+01
2.808000e+00	2.608345e+01	8.663628e+01
2.820000e+00	2.630057e+01	8.586566e+01
2.832000e+00	2.652102e+01	8.509227e+01
2.844000e+00	2.674475e+01	8.431634e+01
2.856000e+00	2.697173e+01	8.353811e+01
2.868000e+00	2.720192e+01	8.275784e+01
2.880000e+00	2.743526e+01	8.197577e+01
2.892000e+00	2.767171e+01	8.119214e+01
2.904000e+00	2.791122e+01	8.040719e+01
2.916000e+00	2.815374e+01	7.962116e+01
2.928000e+00	2.839920e+01	7.883429e+01
2.940000e+00	2.864756e+01	7.804683e+01
2.952000e+00	2.889874e+01	7.725902e+01
2.964000e+00	2.915268e+01	7.647108e+01
2.976000e+00	2.940932e+01	7.568327e+01
2.988000e+00	2.966857e+01	7.489581e+01
3.000000e+00	2.993037e+01	7.410894e+01
3.012000e+00	3.019465e+01	7.332290e+01
3.024000e+00	3.046131e+01	7.253792e+01
3.036000e+00	3.073029e+01	7.175423e+01
3.048000e+00	3.100148e+01	7.097206e+01
3.060000e+00	3.127481e+01	7.019165e+01
3.072000e+00	3.155018e+01	6.941323e+01
3.084000e+00	3.182751e+01	6.863702e+01
3.096000e+00	3.210668e+01	6.786325e+01
3.108000e+00	3.238761e+01	6.709215e+01
3.120000e+00	3.267019e+01	6.632395e+01
3.132000e+00	3.295431e+01	6.555886e+01
3.144000e+00	3.323987e+01	6.479711e+01
3.156000e+00	3.352676e+01	6.403893e+01
3.168000e+00	3.381487e+01	6.328452e+01
3.180000e+00	3.410407e+01	6.253413e+01
3.192000e+00	3.439426e+01	6.178795e+01
3.204000e+00	3.468530e+01	6.104621e+01
3.216000e+00	3.497708e+01	6.030913e+01
3.228000e+00	3.526948e+01	5.957691e+01
3.240000e+00	3.556236e+01	5.884978e+01
3.252000e+00	3.585559e+01	5.812795e+01
3.264000e+00	3.614904e+01	5.741162e+01
3.276000e+00	3.644258e+01	5.670101e+01
3.288000e+00	3.673607e+01	5.599633e+01
3.300000e+00	3.702936e+01	5.529778e+01
3.312000e+00	3.732233e+01	5.460557e+01
3.324000e+00	3.761482e+01	5.391990e+01
3.336000e+00	3.790669e+01	5.324099e+01
3.348000e+00	3.819779e+01	5.256903e+01
3.360000e+00	3.848798e+01	5.190422e+01
3.372000e+00	3.877710e+01	5.124676e+01
3.384000e+00	3.906500e+01	5.059687e+01
3.396000e+00	3.935152e+01	4.995472e+01
3.408000e+00	3.963651e+01	4.932053e+01
3.420000e+00	3.991982e+01	4.869448e+01
3.432000e+00	4.020127e+01	4.807677e+01
3.444000e+00	4.048072e+01	4.746760e+01
3.456000e+00	4.075800e+01	4.686716e+01
3.468000e+00	4.103295e+01	4.627564e+01
3.480000e+00	4.130540e+01	4.569324e+01
3.492000e+00	4.157519e+01	4.512014e+01
3.504000e+00	4.184215e+01	4.455654e+01
3.516000e+00	4.210612e+01	4.400261e+01
3.528000e+00	4.236692e+01	4.345856e+01
3.540000e+00	4.262439e+01	4.292457e+01
3.552000e+00	4.287835e+01	4.240082e+01
3.564000e+00	4.312865e+01	4.188750e+01
3.576000e+00	4.337510e+01	4.138480e+01
3.588000e+00	4.361754e+01	4.089291e+01
3.600000e+00	4.385580e+01	4.041199e+01
3.612000e+00	4.408970e+01	3.994225e+01
3.624000e+00	4.431906e+01	3.948386e+01
3.636000e+00	4.454373e+01	3.903701e+01
3.648000e+00	4.476353e+01	3.860188e+01
3.660000e+00	4.497829e+01	3.817866e+01
3.672000e+00	4.518782e+01	3.776751e+01
3.684000e+00	4.539198e+01	3.736864e+01
3.696000e+00	4.559057e+01	3.698221e+01
3.708000e+00	4.578344e+01	3.660842e+01
3.720000e+00	4.597042e+01	3.624745e+01
3.732000e+00	4.615133e+01	3.589947e+01
3.744000e+00	4.632600e+01	3.556467e+01
3.756000e+00	4.649428e+01	3.524324e+01
3.768000e+00	4.665600e+01	3.493536e+01
3.780000e+00	4.681098e+01	3.464121e+01
3.792000e+00	4.695908e+01	3.436097e+01
3.804000e+00	4.710011e+01	3.409484e+01
3.816000e+00	4.723394e+01	3.384300e+01
3.828000e+00	4.736039e+01	3.360563e+01
3.840000e+00	4.747932e+01	3.338292e+01
3.852000e+00	4.759056e+01	3.317506e+01
3.864000e+00	4.769397e+01	3.298225e+01
3.876000e+00	4.778939e+01	3.280466e+01
3.888000e+00	4.787667e+01	3.264250e+01
3.900000e+00	4.795568e+01	3.249595e+01
3.912000e+00	4.802626e+01	3.236522e+01
3.924000e+00	4.808829e+01	3.225049e+01
3.936000e+00	4.814161e+01	3.215196e+01
3.948000e+00	4.818609e+01	3.206983e+01
3.960000e+00	4.822161e+01	3.200431e+01
3.972000e+00	4.824804e+01	3.195559e+01
3.984000e+00	4.826524e+01	3.192388e+01
3.996000e+00	4.827311e+01	3.190938e+01
4.008000e+00	4.827488e+01	3.190724e+01
4.020000e+00	4.828137e+01	3.190114e+01
4.032000e+00	4.829336e+01	3.188988e+01
4.044000e+00	4.831077e+01	3.187353e+01
4.056000e+00	4.833354e+01	3.185214e+01
4.068000e+00	4.836162e+01	3.182579e+01
4.080000e+00	4.839493e+01	3.179455e+01
4.092000e+00	4.843342e+01	3.175848e+01
4.104000e+00	4.847702e+01	3.171765e+01
4.116000e+00	4.852567e+01	3.167213e+01
4.128000e+00	4.857931e+01	3.162200e+01
4.140000e+00	4.863789e+01	3.156732e+01
4.152000e+00	4.870133e+01	3.150816e+01
4.164000e+00	4.876959e+01	3.144461e+01
4.176000e+00	4.884260e+01	3.137672e+01
4.188000e+00	4.892031e+01	3.130457e+01
4.200000e+00	4.900265e+01	3.122825e+01
4.212000e+00	4.908958e+01	3.114781e+01
4.224000e+00	4.918103e+01	3.106334e+01
4.236000e+00	4.927695e+01	3.097490e+01
4.248000e+00	4.937728e+01	3.088259e+01
4.260000e+00	4.948196e+01	3.078646e+01
4.272000e+00	4.959094e+01	3.068660e+01
4.284000e+00	4.970417e+01	3.058309e+01
4.296000e+00	4.982158e+01	3.047599e+01
4.308000e+00	4.994313e+01	3.036538e+01
4.320000e+00	5.006875e+01	3.025135e+01
4.332000e+00	5.019839e+01	3.013397e+01
4.344000e+00	5.033200e+01	3.001331e+01
4.356000e+00	5.046952e+01	2.988946e+01
4.368000e+00	5.061089e+01	2.976249e+01
4.380000e+00	5.075607e+01	2.963247e+01
4.392000e+00	5.090499e+01	2.949949e+01
4.404000e+00	5.105761e+01	2.936362e+01
4.416000e+00	5.121385e+01	2.922494e+01
4.428000e+00	5.137368e+01	2.908352e+01
4.440000e+00	5.153703e+01	2.893945e+01
4.452000e+00	5.170384e+01	2.879280e+01
4.464000e+00	5.187407e+01	2.864364e+01
4.476000e+00	5.204766e+01	2.849206e+01
4.488000e+00	5.222454e+01	2.833814e+01
4.500000e+00	5.240467e+01	2.818194e+01
4.512000e+00	5.258798e+01	2.802354e+01
4.524000e+00	5.277442e+01	2.786302e+01
4.536000e+00	5.296393e+01	2.770046e+01
4.548000e+00	5.315645e+01	2.753594e+01
4.560000e+00	5.335193e+01	2.736952e+01
4.572000e+00	5.355031e+01	2.720128e+01
4.584000e+00	5.375152e+01	2.703130e+01
4.596000e+00	5.395552e+01	2.685965e+01
4.608000e+00	5.416223e+01	2.668641e+01
4.620000e+00	5.437160e+01	2.651165e+01
4.632000e+00	5.458357e+01	2.633545e+01
4.644000e+00	5.479809e+01	2.615787e+01
4.656000e+00	5.501507e+01	2.597899e+01
4.668000e+00	5.523448e+01	2.579888e+01
4.680000e+00	5.545624e+01	2.561762e+01
4.692000e+00	5.568029e+01	2.543527e+01
4.704000e+00	5.590657e+01	2.525191e+01
4.716000e+00	5.613502e+01	2.506761e+01
4.728000e+00	5.636556e+01	2.488244e+01
4.740000e+00	5.659815e+01	2.469646e+01
4.752000e+00	5.683270e+01	2.450975e+01
4.764000e+00	5.706917e+01	2.432237e+01
4.776000e+00	5.730747e+01	2.413439e+01
4.788000e+00	5.754756e+01	2.394589e+01
4.800000e+00	5.778934e+01	2.375692e+01
4.812000e+00	5.803277e+01	2.356755e+01
4.824000e+00	5.827778e+01	2.337786e+01
4.836000e+00	5.852429e+01	2.318789e+01
4.848000e+00	5.877223e+01	2.299773e+01
4.860000e+00	5.902154e+01	2.280742e+01
4.872000e+00	5.927215e+01	2.261704e+01
4.884000e+00	5.952398e+01	2.242665e+01
4.896000e+00	5.977697e+01	2.223631e+01
4.908000e+00	6.003104e+01	2.204608e+01
4.920000e+00	6.028612e+01	2.185602e+01
4.932000e+00	6.054214e+01	2.166619e+01
4.944000e+00	6.079903e+01	2.147665e+01
4.956000e+00	6.105670e+01	2.128746e+01
4.968000e+00	6.131510e+01	2.109868e+01
4.980000e+00	6.157413e+01	2.091036e+01
4.992000e+00	6.183374e+01	2.072256e+01
5.004000e+00	6.209384e+01	2.053534e+01
5.016000e+00	6.235435e+01	2.034875e+01
5.028000e+00	6.261520e+01	2.016284e+01
5.040000e+00	6.287631e+01	1.997768e+01
5.052000e+00	6.313760e+01	1.979330e+01
5.064000e+00	6.339900e+01	1.960977e+01
5.076000e+00	6.366043e+01	1.942714e+01
5.088000e+00	6.392181e+01	1.924545e+01
5.100000e+00	6.418305e+01	1.906476e+01
5.112000e+00	6.444407e+01	1.888512e+01
5.124000e+00	6.470481e+01	1.870657e+01
5.136000e+00	6.496517e+01	1.852916e+01
5.148000e+00	6.522507e+01	1.835294e+01
5.160000e+00	6.548444e+01	1.817796e+01
5.172000e+00	6.574318e+01	1.800426e+01
5.184000e+00	6.600123e+01	1.783188e+01
5.196000e+00	6.625848e+01	1.766088e+01
5.208000e+00	6.651486e+01	1.749129e+01
5.220000e+00	6.677029e+01	1.732316e+01
5.232000e+00	6.702468e+01	1.715653e+01
5.244000e+00	6.727795e+01	1.699145e+01
5.256000e+00	6.753001e+01	1.682794e+01
5.268000e+00	6.778077e+01	1.666606e+01
5.280000e+00	6.803015e+01	1.650584e+01
5.292000e+00	6.827806e+01	1.634733e+01
5.304000e+00	6.852442e+01	1.619055e+01
5.316000e+00	6.876914e+01	1.603555e+01
5.328000e+00	6.901213e+01	1.588237e+01
5.340000e+00	6.925331e+01	1.573104e+01
5.352000e+00	6.949258e+01	1.558160e+01
5.364000e+00	6.972986e+01	1.543408e+01
5.376000e+00	6.996507e+01	1.528852e+01
5.388000e+00	7.019810e+01	1.514495e+01
5.400000e+00	7.042888e+01	1.500342e+01
5.412000e+00	7.065731e+01	1.486394e+01
5.424000e+00	7.088330e+01	1.472655e+01
5.436000e+00	7.110677e+01	1.459129e+01
5.448000e+00	7.132763e+01	1.445819e+01
5.460000e+00	7.154578e+01	1.432727e+01
5.472000e+00	7.176114e+01	1.419858e+01
5.484000e+00	7.197361e+01	1.407214e+01
5.496000e+00	7.218311e+01	1.394798e+01
5.508000e+00	7.238954e+01	1.382613e+01
5.520000e+00	7.259282e+01	1.370662e+01
5.532000e+00	7.279285e+01	1.358948e+01
5.544000e+00	7.298954e+01	1.347475e+01
5.556000e+00	7.318281e+01	1.336244e+01
5.568000e+00	7.337256e+01	1.325259e+01
5.580000e+00	7.355870e+01	1.314522e+01
5.592000e+00	7.374113e+01	1.304037e+01
5.604000e+00	7.391978e+01	1.293806e+01
5.616000e+00	7.409455e+01	1.283832e+01
5.628000e+00	7.426534e+01	1.274118e+01
5.640000e+00	7.443207e+01	1.264667e+01
5.652000e+00	7.459465e+01	1.255480e+01
5.664000e+00	7.475298e+01	1.246562e+01
5.676000e+00	7.490697e+01	1.237915e+01
5.688000e+00	7.505654e+01	1.229542e+01
5.700000e+00	7.520159e+01	1.221445e+01
5.712000e+00	7.534203e+01	1.213627e+01
5.724000e+00	7.547778e+01	1.206092e+01
5.736000e+00	7.560874e+01	1.198841e+01
5.748000e+00	7.573482e+01	1.191878e+01
5.760000e+00	7.585594e+01	1.185206e+01
5.772000e+00	7.597200e+01	1.178828e+01
5.784000e+00	7.608291e+01	1.172746e+01
5.796000e+00	7.618859e+01	1.166964e+01
5.808000e+00	7.628894e+01	1.161484e+01
5.820000e+00	7.638388e+01	1.156310e+01
5.832000e+00	7.647332e+01	1.151444e+01
5.844000e+00	7.655718e+01	1.146890e+01
5.856000e+00	7.663536e+01	1.142652e+01
5.868000e+00	7.670777e+01	1.138732e+01
5.880000e+00	7.677433e+01	1.135133e+01
5.892000e+00	7.683496e+01	1.131860e+01
5.904000e+00	7.688957e+01	1.128915e+01
5.916000e+00	7.693806e+01	1.126302e+01
5.928000e+00	7.698036e+01	1.124025e+01
5.940000e+00	7.701639e+01	1.122088e+01
5.952000e+00	7.704605e+01	1.120493e+01
5.964000e+00	7.706926e+01	1.119246e+01
5.976000e+00	7.708595e+01	1.118351e+01
5.988000e+00	7.709602e+01	1.117810e+01
6.000000e+00	7.709939e+01	1.117629e+01
0.000000e+00	7.709939e+01	1.117629e+01
1.200000e-02	7.709939e+01	1.117629e+01
2.400000e-02	7.709939e+01	1.117629e+01
3.600000e-02	7.709939e+01	1.117629e+01
4.800000e-02	7.709939e+01	1.117629e+01
6.000000e-02	7.709939e+01	1.117629e+01
7.200000e-02	7.709939e+01	1.117629e+01
8.400000e-02	7.709939e+01	1.117629e+01
9.600000e-02	7.709939e+01	1.117629e+01
1.080000e-01	7.709939e+01	1.117629e+01
1.200000e-01	7.709939e+01	1.117629e+01
1.320000e-01	7.709939e+01	1.117629e+01
1.440000e-01	7.709939e+01	1.117629e+01
1.560000e-01	7.709939e+01	1.117629e+01
1.680000e-01	7.709939e+01	1.117629e+01
1.800000e-01	7.709939e+01	1.117629e+01
1.920000e-01	7.709939e+01	1.117629e+01
2.040000e-01	7.709939e+01	1.117629e+01
2.160000e-01	7.709939e+01	1.117629e+01
2.280000e-01	7.709939e+01	1.117629e+01
2.400000e-01	7.709939e+01	1.117629e+01
2.520000e-01	7.709939e+01	1.117629e+01
2.640000e-01	7.709939e+01	1.117629e+01
2.760000e-01	7.709939e+01	1.117629e+01
2.880000e-01	7.709939e+01	1.117629e+01
3.000000e-01	7.709939e+01	1.117629e+01
3.120000e-01	7.709939e+01	1.117629e+01
3.240000e-01	7.709939e+01	1.117629e+01
3.360000e-01	7.709939e+01	1.117629e+01
3.480000e-01	7.709939e+01	1.117629e+01
3.600000e-01	7.709939e+01	1.117629e+01
3.720000e-01	7.709939e+01	1.117629e+01
3.840000e-01	7.709939e+01	1.117629e+01
3.960000e-01	7.709939e+01	1.117629e+01
4.080000e-01	7.709939e+01	1.117629e+01
4.200000e-01	7.709939e+01	1.117629e+01
4.320000e-01	7.709939e+01	1.117629e+01
4.440000e-01	7.709939e+01	1.117629e+01
4.560000e-01	7.709939e+01	1.117629e+01
4.680000e-01	7.709939e+01	1.117629e+01
4.800000e-01	7.709939e+01	1.117629e+01
4.920000e-01	7.709939e+01	1.117629e+01
5.040000e-01	7.709939e+01	1.117629e+01
5.160000e-01	7.709939e+01	1.117629e+01
5.280000e-01	7.709939e+01	1.117629e+01
5.400000e-01	7.709939e+01	1.117629e+01
5.520000e-01	7.709939e+01	1.117629e+01
5.640000e-01	7.709939e+01	1.117629e+01
5.760000e-01	7.709939e+01	1.117629e+01
5.880000e-01	7.709939e+01	1.117629e+01
6.000000e-01	7.709939e+01	1.117629e+01
6.120000e-01	7.709939e+01	1.117629e+01
6.240000e-01	7.709939e+01	1.117629e+01
6.360000e-01	7.709939e+01	1.117629e+01
6.480000e-01	7.709939e+01	1.117629e+01
6.600000e-01	7.709939e+01	1.117629e+01
6.720000e-01	7.709939e+01	1.117629e+01
6.840000e-01	7.709939e+01	1.117629e+01
6.960000e-01	7.709939e+01	1.117629e+01
7.080000e-01	7.709939e+01	1.117629e+01
7.200000e-01	7.709939e+01	1.117629e+01
7.320000e-01	7.709939e+01	1.117629e+01
7.440000e-01	7.709939e+01	1.117629e+01
7.560000e-01	7.709939e+01	1.117629e+01
7.680000e-01	7.709939e+01	1.117629e+01
7.800000e-01	7.709939e+01	1.117629e+01
7.920000e-01	7.709939e+01	1.117629e+01
8.040000e-01	7.709939e+01	1.117629e+01
8.160000e-01	7.709939e+01	1.117629e+01
8.280000e-01	7.709939e+01	1.117629e+01
8.400000e-01	7.709939e+01	1.117629e+01
8.520000e-01	7.709939e+01	1.117629e+01
8.640000e-01	7.709939e+01	1.117629e+01
8.760000e-01	7.709939e+01	1.117629e+01
8.880000e-01	7.709939e+01	1.117629e+01
9.000000e-01	7.709939e+01	1.117629e+01
9.120000e-01	7.709939e+01	1.117629e+01
9.240000e-01	7.709939e+01	1.117629e+01
9.360000e-01	7.709939e+01	1.117629e+01
9.480000e-01	7.709939e+01	1.117629e+01
9.600000e-01	7.709939e+01	1.117629e+01
9.720000e-01	7.709939e+01	1.117629e+01
9.840000e-01	7.709939e+01	1.117629e+01
9.960000e-01	7.709939e+01	1.117629e+01
1.008000e+00	7.709939e+01	1.117629e+01
1.020000e+00	7.709939e+01	1.117629e+01
1.032000e+00	7.709939e+01	1.117629e+01
1.044000e+00	7.709939e+01	1.117629e+01
1.056000e+00	7.709939e+01	1.117629e+01
1.068000e+00	7.709939e+01	1.117629e+01
1.080000e+00	7.709939e+01	1.117629e+01
1.092000e+00	7.709939e+01	1.117629e+01
1.104000e+00	7.709939e+01	1.117629e+01
1.116000e+00	7.709939e+01	1.117629e+01
1.128000e+00	7.709939e+01	1.117629e+01
1.140000e+00	7.709939e+01	1.117629e+01
1.152000e+00	7.709939e+01	1.117629e+01
1.164000e+00	7.709939e+01	1.117629e+01
1.176000e+00	7.709939e+01	1.117629e+01
1.188000e+00	7.709939e+01	1.117629e+01
1.200000e+00	7.709939e+01	1.117629e+01
1.212000e+00	7.709939e+01	1.117629e+01
1.224000e+00	7.709939e+01	1.117629e+01
1.236000e+00	7.709939e+01	1.117629e+01
1.248000e+00	7.709939e+01	1.117629e+01
1.260000e+00	7.709939e+01	1.117629e+01
1.272000e+00	7.709939e+01	1.117629e+01
1.284000e+00	7.709939e+01	1.117629e+01
1.296000e+00	7.709939e+01	1.117629e+01
1.308000e+00	7.709939e+01	1.117629e+01
1.320000e+00	7.709939e+01	1.117629e+01
1.332000e+00	7.709939e+01	1.117629e+01
1.344000e+00	7.709939e+01	1.117629e+01
1.356000e+00	7.709939e+01	1.117629e+01
1.368000e+00	7.709939e+01	1.117629e+01
1.380000e+00	7.709939e+01	1.117629e+01
1.392000e+00	7.709939e+01	1.117629e+01
1.404000e+00	7.709939e+01	1.117629e+01
1.416000e+00	7.709939e+01	1.117629e+01
1.428000e+00	7.709939e+01	1.117629e+01
1.440000e+00	7.709939e+01	1.117629e+01
1.452000e+00	7.709939e+01	1.117629e+01
1.464000e+00	7.709939e+01	1.117629e+01
1.476000e+00	7.709939e+01	1.117629e+01
1.488000e+00	7.709939e+01	1.117629e+01
1.500000e+00	7.709939e+01	1.117629e+01
1.512000e+00	7.709939e+01	1.117629e+01
1.524000e+00	7.709939e+01	1.117629e+01
1.536000e+00	7.709939e+01	1.117629e+01
1.548000e+00	7.709939e+01	1.117629e+01
1.560000e+00	7.709939e+01	1.117629e+01
1.572000e+00	7.709939e+01	1.117629e+01
1.584000e+00	7.709939e+01	1.117629e+01
1.596000e+00	7.709939e+01	1.117629e+01
1.608000e+00	7.709939e+01	1.117629e+01
1.620000e+00	7.709939e+01	1.117629e+01
1.632000e+00	7.709939e+01	1.117629e+01
1.644000e+00	7.709939e+01	1.117629e+01
1.656000e+00	7.709939e+01	1.117629e+01
1.668000e+00	7.709939e+01	1.117629e+01
1.680000e+00	7.709939e+01	1.117629e+01
1.692000e+00	7.709939e+01	1.117629e+01
1.704000e+00	7.709939e+01	1.117629e+01
1.716000e+00	7.709939e+01	1.117629e+01
1.728000e+00	7.709939e+01	1.117629e+01
1.740000e+00	7.709939e+01	1.117629e+01
1.752000e+00	7.709939e+01	1.117629e+01
1.764000e+00	7.709939e+01	1.117629e+01
1.776000e+00	7.709939e+01	1.117629e+01
1.788000e+00	7.709939e+01	1.117629e+01
1.800000e+00	7.709939e+01	1.117629e+01
1.812000e+00	7.709939e+01	1.117629e+01
1.824000e+00	7.709939e+01	1.117629e+01
1.836000e+00	7.709939e+01	1.117629e+01
